date,region,category,channel,units_sold,unit_price,revenue
2025-01-29,East,Electronics,Online,3,221.49,664.47
2025-10-27,East,Clothing,Online,7,50.15,351.05
2025-12-16,South,Clothing,Online,7,42.86,420.03
2025-10-17,West,Electronics,Online,2,253.38,506.76
2025-07-04,North,Clothing,Online,2,47.59,95.18
2025-10-20,West,Electronics,In-Store,4,261.84,1047.36
2025-06-29,South,Beauty,Online,3,34.44,103.32
2025-04-16,North,Electronics,In-Store,4,253.24,1012.96
2025-08-01,North,Beauty,In-Store,5,32.98,164.9
2025-01-25,West,Beauty,Online,4,30.76,123.04
2025-11-17,South,Beauty,In-Store,1,27.45,38.43
2025-01-15,South,Electronics,In-Store,1,,265.83
2025-10-28,West,Home & Kitchen,Online,7,97.95,685.65
2025-12-02,South,Clothing,Online,2,47.42,132.78
2025-12-31,East,Electronics,Online,3,276.44,1161.05
2025-06-02,West,Home & Kitchen,In-Store,3,68.33,204.99
2025-12-03,East,Electronics,Online,6,227.62,1912.01
2025-08-27,South,Electronics,Online,5,298.3,1491.5
2025-12-30,East,Electronics,Online,4,282.94,1584.46
2025-04-18,North,Electronics,In-Store,4,270.39,1081.56
2025-11-16,South,Home & Kitchen,In-Store,1,89.45,125.23
2025-10-02,East,Home & Kitchen,Online,7,70.17,491.19
2025-09-15,South,Beauty,In-Store,4,,119.44
2025-06-23,West,Sports,Online,5,68.42,342.1
2025-10-12,West,Electronics,Online,3,242.52,727.56
2025-10-29,East,Clothing,Online,7,47.53,332.71
2025-09-06,North,Sports,Online,5,73.13,365.65
2025-06-15,East,Clothing,In-Store,5,52.76,263.8
2025-10-30,South,Electronics,Online,6,216.72,1300.32
2025-02-27,South,Sports,In-Store,6,71.14,426.84
2025-12-16,South,Sports,Online,6,53.24,447.22
2025-06-02,West,Electronics,Online,6,255.14,1530.84
2025-05-01,West,Clothing,Online,7,52.9,370.3
2025-05-01,East,Beauty,Online,7,36.07,252.49
2025-06-29,East,Sports,Online,6,59.56,357.36
2025-03-11,South,Sports,In-Store,-1,,67.98
2025-02-01,North,Home & Kitchen,In-Store,3,70.6,211.8
2025-10-06,North,Home & Kitchen,Online,4,82.54,330.16
2025-12-23,South,Home & Kitchen,In-Store,4,72.95,408.52
2025-12-19,East,Electronics,Online,4,261.56,1464.74
2025-06-21,West,Electronics,Online,3,297.47,892.41
2025-06-10,North,Beauty,Online,2,30.28,60.56
2025-12-07,West,Electronics,Online,7,292.07,2862.29
2025-05-29,West,Clothing,Online,3,50.7,152.1
2025-01-26,East,Electronics,In-Store,5,222.1,1110.5
2025-08-22,East,Beauty,In-Store,4,31.23,124.92
2025-06-07,South,Beauty,Online,4,36.11,144.44
2025-03-03,South,Electronics,Online,5,312.28,1561.4
2025-09-25,East,Sports,In-Store,7,58.63,410.41
2025-08-10,South,Home & Kitchen,Online,6,68.67,412.02
2025-11-07,West,Clothing,In-Store,7,46.17,452.47
2025-11-21,West,Clothing,In-Store,2,46.97,131.52
2025-11-28,West,Electronics,Online,6,304.96,2561.66
2025-04-13,North,Clothing,Online,4,40.7,162.8
2025-10-31,North,Electronics,Online,5,295.72,1478.6
2025-03-09,South,Home & Kitchen,In-Store,7,97.24,680.68
2025-12-13,North,Sports,Online,4,72.55,406.28
2025-08-01,West,Clothing,Online,1,46.24,46.24
2025-02-18,North,Home & Kitchen,In-Store,1,87.92,87.92
2025-05-25,West,Clothing,Online,4,46.67,186.68
2025-09-10,East,Electronics,Online,6,251.67,1510.02
2025-09-16,North,Clothing,Online,7,40.06,280.42
2025-05-05,East,Beauty,Online,7,25.56,178.92
2025-11-16,East,Clothing,Online,4,50.03,280.17
2025-07-12,East,Electronics,Online,1,255.38,255.38
2025-09-01,North,Sports,Online,1,58.9,58.9
2025-07-26,South,Sports,Online,3,55.93,167.79
2025-04-17,North,Electronics,Online,7,270.19,1891.33
2025-05-07,North,Beauty,Online,3,33.51,100.53
2025-03-07,West,Clothing,In-Store,2,47.29,94.58
2025-09-11,West,Sports,Online,3,52.17,156.51
2025-01-27,West,Sports,In-Store,7,55.96,391.72
2025-10-17,West,Clothing,In-Store,3,38.68,116.04
2025-02-12,West,Beauty,In-Store,2,27.42,54.84
2025-10-23,South,Clothing,In-Store,4,51.74,206.96
2025-11-07,South,Sports,Online,2,51.42,143.98
2025-10-05,South,Electronics,Online,3,277.18,831.54
2025-02-20,North,Clothing,Online,2,48.36,96.72
2025-12-04,North,Clothing,Online,3,46.83,196.69
2025-05-31,West,Home & Kitchen,In-Store,1,89.48,89.48
2025-07-01,South,Home & Kitchen,Online,6,74.75,448.5
2025-09-15,East,Electronics,Online,5,256.55,1282.75
2025-02-22,South,Home & Kitchen,Online,3,72.39,217.17
2025-02-04,South,Sports,Online,3,71.95,215.85
2025-02-05,South,Home & Kitchen,Online,4,68.93,275.72
2025-05-22,West,Clothing,In-Store,2,51.91,103.82
2025-05-09,East,Clothing,Online,4,52.17,208.68
2025-04-10,East,Home & Kitchen,In-Store,2,70.45,140.9
2025-04-30,West,Sports,In-Store,3,72.06,216.18
2025-03-16,South,Sports,Online,7,58.86,412.02
2025-04-09,West,Electronics,In-Store,5,233.19,1165.95
2025-07-09,South,Home & Kitchen,Online,2,71.63,143.26
2025-05-03,South,Clothing,In-Store,2,52.73,105.46
2025-03-08,North,Home & Kitchen,In-Store,2,92.79,185.58
2025-05-11,North,Electronics,In-Store,1,286.17,286.17
2025-03-11,North,Clothing,In-Store,7,50.37,352.59
2025-10-10,West,Electronics,Online,7,290.77,2035.39
2025-12-08,South,Home & Kitchen,Online,7,85.51,838.0
2025-10-29,North,Home & Kitchen,Online,6,92.1,552.6
2025-10-21,South,Electronics,Online,7,216.42,1514.94
2025-02-17,North,Home & Kitchen,In-Store,3,80.54,241.62
2025-02-24,East,Sports,Online,5,72.37,361.85
2025-04-25,North,Clothing,Online,3,54.88,164.64
2025-12-09,North,Sports,Online,5,65.24,456.68
2025-05-14,North,Electronics,In-Store,4,257.47,1029.88
2025-06-14,East,Clothing,In-Store,3,43.93,131.79
2025-08-25,North,Home & Kitchen,In-Store,1,68.4,68.4
2025-05-17,South,Sports,In-Store,1,65.81,65.81
2025-01-03,East,Beauty,Online,5,27.03,135.15
2025-05-02,East,Home & Kitchen,Online,6,70.41,422.46
2025-12-11,South,Electronics,Online,3,250.42,1051.76
2025-11-12,North,Electronics,In-Store,1,273.99,383.59
2025-04-25,West,Clothing,Online,3,,167.07
2025-11-30,South,Sports,Online,4,53.47,299.43
2025-01-16,South,Home & Kitchen,Online,5,71.63,358.15
2025-01-06,North,Electronics,Online,7,279.29,1955.03
2025-03-06,North,Sports,Online,1,65.3,65.3
2025-07-01,South,Beauty,Online,1,37.28,37.28
2025-03-15,East,Electronics,In-Store,4,219.35,877.4
2025-01-10,South,Sports,Online,6,73.18,439.08
2025-08-06,North,Beauty,In-Store,3,26.44,79.32
2025-01-14,North,Sports,Online,7,66.51,465.57
2025-05-23,East,Electronics,Online,7,233.89,1637.23
2025-07-11,South,Sports,Online,6,51.27,307.62
2025-07-21,South,Home & Kitchen,In-Store,2,76.21,152.42
2025-08-06,East,Clothing,Online,3,55.43,166.29
2025-06-01,East,Home & Kitchen,Online,3,82.99,248.97
2025-12-20,East,Clothing,In-Store,4,50.3,281.68
2025-05-16,South,Home & Kitchen,Online,6,80.0,480.0
2025-03-20,North,Clothing,Online,5,54.58,272.9
2025-03-23,North,Beauty,In-Store,6,32.55,195.3
2025-08-12,West,Sports,In-Store,7,72.89,510.23
2025-08-09,East,Electronics,Online,6,308.16,1848.96
2025-04-25,West,Sports,Online,2,70.04,140.08
2025-01-31,North,Home & Kitchen,Online,3,98.25,294.75
2025-09-12,East,Electronics,In-Store,3,291.49,874.47
2025-06-18,West,Electronics,In-Store,1,235.08,235.08
2025-02-26,South,Beauty,Online,2,35.23,70.46
2025-10-15,South,Electronics,Online,6,255.67,1534.02
2025-05-07,North,Home & Kitchen,Online,1,,79.37
2025-11-15,West,Beauty,In-Store,3,29.94,125.75
2025-12-02,North,Sports,Online,3,67.64,284.09
2025-10-04,West,Electronics,In-Store,1,262.58,262.58
2025-09-19,South,Clothing,Online,1,53.08,53.08
2025-12-22,West,Home & Kitchen,Online,3,98.1,412.02
2025-03-15,West,Electronics,Online,4,272.51,1090.04
2025-03-22,North,Clothing,Online,5,47.84,239.2
2025-04-29,North,Clothing,Online,7,39.54,276.78
2025-08-31,South,Electronics,In-Store,5,224.78,1123.9
2025-12-05,East,Electronics,Online,4,226.78,1269.97
2025-11-03,West,Electronics,Online,1,281.55,394.17
2025-07-08,North,Home & Kitchen,In-Store,5,76.48,382.4
2025-10-21,North,Clothing,Online,7,43.06,301.42
2025-09-24,West,Beauty,Online,4,30.59,122.36
2025-08-05,East,Clothing,Online,4,44.22,176.88
2025-08-30,South,Electronics,In-Store,2,263.6,527.2
2025-09-26,North,Home & Kitchen,Online,4,84.25,337.0
2025-09-25,North,Home & Kitchen,Online,2,93.31,186.62
2025-04-18,North,Sports,Online,4,56.43,225.72
2025-05-23,South,Clothing,Online,7,54.93,384.51
2025-05-03,West,Home & Kitchen,In-Store,7,75.83,530.81
2025-01-01,East,Clothing,In-Store,7,50.95,356.65
2025-07-06,North,Electronics,Online,3,267.1,801.3
2025-10-24,East,Clothing,Online,7,52.57,367.99
2025-08-19,South,Clothing,Online,4,51.55,206.2
2025-02-24,South,Electronics,Online,5,244.84,1224.2
2025-11-08,West,Home & Kitchen,Online,7,97.33,953.83
2025-12-06,North,Clothing,In-Store,4,51.17,286.55
2025-07-23,West,Home & Kitchen,In-Store,7,75.19,526.33
2025-06-15,North,Electronics,Online,3,311.46,934.38
2025-09-06,East,Clothing,In-Store,6,52.34,314.04
2025-12-02,South,Sports,Online,1,52.31,73.23
2025-04-21,South,Home & Kitchen,Online,7,97.3,681.1
2025-06-21,East,Beauty,Online,6,27.77,166.62
2025-07-15,North,Home & Kitchen,Online,6,72.78,436.68
2025-03-26,North,Home & Kitchen,In-Store,7,,487.06
2025-06-22,East,Home & Kitchen,Online,4,74.97,299.88
2025-12-16,South,Electronics,Online,1,259.5,363.3
2025-08-11,West,Home & Kitchen,Online,5,77.26,386.3
2025-07-08,West,Home & Kitchen,Online,3,86.6,259.8
2025-01-11,East,Home & Kitchen,In-Store,5,81.16,405.8
2025-11-17,East,Sports,In-Store,6,68.39,574.48
2025-05-23,South,Electronics,In-Store,1,261.96,261.96
2025-03-13,East,Clothing,Online,3,38.88,116.64
2025-06-04,West,Clothing,Online,5,39.79,198.95
2025-09-12,West,Sports,In-Store,3,57.33,171.99
2025-01-14,West,Clothing,In-Store,5,54.12,270.6
2025-06-19,East,Clothing,Online,2,47.16,94.32
2025-01-07,West,Clothing,In-Store,4,49.94,199.76
2025-04-25,West,Home & Kitchen,Online,4,94.26,377.04
2025-11-03,North,Home & Kitchen,In-Store,6,96.49,810.52
2025-02-12,East,Electronics,Online,1,283.11,283.11
2025-09-03,North,Electronics,Online,1,284.6,284.6
2025-09-22,West,Home & Kitchen,Online,4,75.69,302.76
2025-03-14,South,Beauty,Online,6,28.94,173.64
2025-12-29,West,Electronics,Online,4,228.99,1282.34
2025-08-11,North,Sports,Online,1,64.63,64.63
2025-02-11,South,Electronics,Online,6,247.04,1482.24
2025-10-04,West,Electronics,Online,2,251.96,503.92
2025-11-09,East,Electronics,Online,7,297.49,2915.4
2025-06-28,North,Electronics,Online,4,252.63,1010.52
2025-06-16,West,Clothing,Online,6,44.49,266.94
2025-07-08,East,Sports,Online,1,56.24,56.24
2025-06-11,West,Home & Kitchen,Online,4,78.78,315.12
2025-01-12,East,Electronics,In-Store,5,229.2,1146.0
2025-11-13,East,Home & Kitchen,Online,5,76.08,532.56
2025-03-09,South,Home & Kitchen,Online,6,74.85,449.1
2025-10-27,East,Electronics,In-Store,4,293.9,1175.6
2025-02-03,West,Home & Kitchen,Online,4,80.49,321.96
2025-08-08,East,Home & Kitchen,Online,2,92.14,184.28
2025-03-15,South,Electronics,In-Store,2,260.13,520.26
2025-08-07,East,Home & Kitchen,Online,7,73.36,513.52
2025-07-21,East,Home & Kitchen,Online,1,92.91,92.91
2025-10-12,North,Clothing,Online,4,48.33,193.32
2025-02-10,North,Beauty,In-Store,1,31.59,31.59
2025-04-27,East,Electronics,Online,2,243.11,486.22
2025-07-22,West,Clothing,Online,2,55.6,111.2
2025-11-18,West,Home & Kitchen,In-Store,5,97.54,682.78
2025-08-23,East,Home & Kitchen,Online,5,92.41,462.05
2025-05-25,South,Electronics,Online,6,244.66,1467.96
2025-12-01,East,Sports,In-Store,3,52.31,219.7
2025-08-16,North,Home & Kitchen,In-Store,5,74.83,374.15
2025-12-26,North,Electronics,Online,5,266.79,1867.53
2025-08-12,West,Electronics,In-Store,4,306.03,1224.12
2025-05-25,East,Clothing,In-Store,3,49.28,147.84
2025-01-22,South,Clothing,Online,2,41.46,82.92
2025-11-21,South,Sports,Online,2,53.9,150.92
2025-10-03,East,Electronics,Online,7,281.63,1971.41
2025-09-27,East,Clothing,Online,6,55.83,334.98
2025-01-06,North,Home & Kitchen,Online,5,98.48,492.4
2025-05-09,North,Clothing,In-Store,3,42.65,127.95
2025-04-07,West,Clothing,In-Store,2,52.96,105.92
2025-08-03,East,Electronics,Online,6,259.79,1558.74
2025-04-27,West,Home & Kitchen,Online,4,69.78,279.12
2025-10-20,East,Electronics,In-Store,7,250.11,1750.77
2025-01-06,East,Clothing,Online,1,43.5,43.5
2025-10-27,North,Beauty,Online,6,25.78,154.68
2025-03-11,West,Electronics,Online,5,220.3,1101.5
2025-12-31,East,Clothing,Online,4,54.79,306.82
2025-10-01,East,Electronics,Online,2,236.48,472.96
2025-03-14,West,Electronics,Online,1,308.18,308.18
2025-11-05,East,Electronics,Online,1,292.74,409.84
2025-01-07,West,Electronics,Online,6,233.29,1399.74
2025-09-28,East,Home & Kitchen,Online,7,95.23,666.61
2025-03-02,West,Beauty,In-Store,3,31.76,95.28
2025-04-26,West,Clothing,Online,3,53.16,159.48
2025-01-27,North,Home & Kitchen,Online,4,98.67,394.68
2025-10-14,North,Home & Kitchen,In-Store,7,77.69,543.83
2025-12-02,West,Clothing,In-Store,7,47.04,460.99
2025-09-30,South,Electronics,Online,2,307.87,615.74
2025-01-19,North,Home & Kitchen,Online,7,90.88,636.16
2025-04-22,West,Clothing,Online,1,53.98,53.98
2025-07-26,West,Electronics,In-Store,7,298.57,2089.99
2025-07-21,West,Beauty,Online,1,32.39,32.39
2025-05-01,South,Sports,In-Store,1,64.78,64.78
2025-05-17,South,Clothing,In-Store,2,47.25,94.5
2025-03-01,East,Home & Kitchen,Online,7,89.8,628.6
2025-05-13,South,Beauty,Online,4,29.8,119.2
2025-05-27,West,Clothing,Online,1,46.39,46.39
2025-03-05,East,Clothing,Online,4,51.17,204.68
2025-02-28,North,Electronics,Online,5,302.65,1513.25
2025-07-04,East,Sports,In-Store,4,57.37,229.48
2025-12-27,East,Clothing,Online,5,41.66,291.62
2025-07-24,West,Electronics,Online,4,241.73,966.92
2025-09-08,East,Home & Kitchen,In-Store,2,86.23,172.46
2025-04-12,North,Clothing,In-Store,5,41.84,209.2
2025-10-29,South,Electronics,Online,3,309.6,928.8
2025-04-21,North,Clothing,In-Store,6,40.57,243.42
2025-06-22,West,Home & Kitchen,Online,1,69.68,69.68
2025-04-23,South,Beauty,Online,7,26.62,186.34
2025-09-28,South,Clothing,In-Store,1,46.6,46.6
2025-06-12,South,Clothing,In-Store,6,40.23,241.38
2025-09-14,South,Electronics,Online,4,249.15,996.6
2025-05-17,East,Home & Kitchen,In-Store,4,79.8,319.2
2025-09-07,South,Home & Kitchen,In-Store,3,87.76,263.28
2025-06-25,West,Home & Kitchen,Online,3,91.66,274.98
2025-09-26,West,Beauty,Online,3,37.02,111.06
2025-03-27,East,Electronics,Online,7,299.19,2094.33
2025-04-17,East,Home & Kitchen,Online,6,81.84,491.04
2025-03-23,West,Sports,Online,7,58.32,408.24
2025-05-09,West,Clothing,Online,7,42.94,300.58
2025-12-21,West,Clothing,In-Store,7,53.15,520.87
2025-03-28,East,Home & Kitchen,In-Store,5,97.18,485.9
2025-05-09,East,Sports,Online,6,54.61,327.66
2025-03-02,East,Home & Kitchen,Online,6,69.35,416.1
2025-12-30,East,Clothing,Online,5,43.21,302.47
2025-10-31,South,Electronics,Online,1,248.66,248.66
2025-05-26,East,Home & Kitchen,Online,4,84.21,336.84
2025-08-29,West,Beauty,Online,5,33.0,165.0
2025-02-03,South,Home & Kitchen,In-Store,4,79.4,317.6
2025-09-07,East,Sports,In-Store,6,56.45,338.7
2025-09-08,South,Clothing,In-Store,6,48.99,293.94
2025-08-08,South,Clothing,Online,4,52.83,211.32
2025-07-08,West,Sports,Online,5,62.08,310.4
2025-03-09,South,Clothing,Online,7,45.0,315.0
2025-11-13,South,Sports,Online,3,74.27,311.93
2025-03-18,North,Electronics,Online,3,221.28,663.84
2025-03-06,West,Home & Kitchen,Online,6,85.36,512.16
2025-06-17,East,Electronics,In-Store,2,281.73,563.46
2025-12-01,North,Clothing,Online,4,41.34,231.5
2025-05-26,West,Home & Kitchen,Online,6,80.05,480.3
2025-03-13,South,Electronics,Online,1,312.01,312.01
2025-04-17,North,Clothing,Online,6,45.13,270.78
2025-06-04,East,Clothing,Online,2,49.24,98.48
2025-03-28,West,Sports,Online,4,58.21,232.84
2025-01-17,East,Electronics,Online,3,230.45,691.35
2025-09-05,South,Beauty,Online,6,32.62,195.72
2025-01-07,East,Electronics,Online,5,266.2,1331.0
2025-07-05,East,Electronics,Online,2,265.71,531.42
2025-07-22,North,Clothing,In-Store,6,43.45,260.7
2025-11-06,North,Home & Kitchen,Online,5,83.06,581.42
2025-02-07,South,Electronics,Online,2,305.43,610.86
2025-01-05,North,Electronics,Online,4,307.99,1231.96
2025-08-23,East,Clothing,Online,4,53.04,212.16
2025-03-06,North,Clothing,In-Store,1,44.46,44.46
2025-10-20,North,Electronics,Online,6,243.14,1458.84
2025-11-23,South,Electronics,Online,6,296.53,2490.85
2025-02-24,South,Sports,In-Store,1,71.27,71.27
2025-10-31,West,Electronics,Online,3,243.85,731.55
2025-01-06,South,Sports,In-Store,5,74.57,372.85
2025-05-18,South,Sports,Online,3,57.66,172.98
2025-07-03,East,Electronics,Online,4,217.16,868.64
2025-12-20,South,Sports,Online,2,61.39,171.89
2025-12-10,North,Electronics,Online,4,308.73,1728.89
2025-07-08,East,Electronics,Online,2,285.08,570.16
2025-05-03,East,Clothing,Online,1,43.16,43.16
2025-11-24,East,Clothing,Online,6,54.39,456.88
2025-01-15,West,Electronics,In-Store,7,231.14,1617.98
2025-09-21,South,Clothing,In-Store,1,43.43,43.43
2025-04-12,East,Home & Kitchen,Online,2,98.68,197.36
2025-10-13,South,Electronics,Online,1,226.26,226.26
2025-03-04,South,Sports,In-Store,2,67.58,135.16
2025-09-26,South,Sports,In-Store,5,,300.05
2025-07-31,North,Sports,In-Store,5,60.71,303.55
2025-08-31,North,Electronics,Online,3,267.43,802.29
2025-08-06,South,Clothing,Online,1,45.08,45.08
2025-04-30,West,Clothing,Online,1,42.09,42.09
2025-03-27,North,Sports,Online,6,67.9,407.4
2025-08-10,South,Clothing,Online,5,43.75,218.75
2025-05-08,North,Electronics,Online,6,222.39,1334.34
2025-08-31,South,Electronics,Online,2,269.14,538.28
2025-02-11,North,Home & Kitchen,In-Store,2,89.09,178.18
2025-10-18,South,Clothing,Online,2,53.23,106.46
2025-03-20,North,Clothing,Online,1,41.55,41.55
2025-05-02,North,Sports,Online,2,58.35,116.7
2025-04-08,East,Clothing,Online,1,50.48,50.48
2025-12-26,East,Home & Kitchen,Online,1,81.78,114.49
2025-12-04,South,Beauty,Online,3,35.75,150.15
2025-12-03,East,Electronics,In-Store,5,312.24,2185.68
2025-02-25,East,Electronics,Online,5,253.11,1265.55
2025-11-02,South,Electronics,In-Store,5,286.25,2003.75
2025-06-25,North,Home & Kitchen,Online,2,68.56,137.12
2025-10-01,North,Clothing,Online,1,41.48,41.48
2025-07-17,North,Beauty,Online,2,27.43,54.86
2025-12-28,South,Clothing,Online,3,53.95,226.59
2025-11-16,North,Home & Kitchen,Online,7,75.4,738.92
2025-06-10,West,Electronics,Online,2,289.54,579.08
2025-08-20,East,Home & Kitchen,Online,7,89.08,623.56
2025-10-19,East,Clothing,Online,2,49.93,99.86
2025-02-08,South,Electronics,In-Store,5,276.23,1381.15
2025-06-13,North,Home & Kitchen,Online,5,82.7,413.5
2025-09-02,East,Beauty,In-Store,3,29.25,87.75
2025-09-26,West,Home & Kitchen,Online,3,95.83,287.49
2025-09-23,North,Electronics,Online,6,,1472.16
2025-08-20,North,Beauty,Online,5,30.2,151.0
2025-12-19,North,Clothing,In-Store,6,52.09,437.56
2025-06-22,East,Home & Kitchen,Online,1,92.16,92.16
2025-02-01,West,Sports,Online,6,61.93,371.58
2025-02-13,West,Electronics,Online,3,229.7,689.1
2025-07-26,South,Sports,Online,4,58.01,232.04
2025-08-31,East,Electronics,Online,6,244.69,1468.14
2025-01-17,South,Clothing,In-Store,1,43.66,43.66
2025-06-23,East,Home & Kitchen,Online,7,80.38,562.66
2025-03-06,North,Electronics,In-Store,2,255.4,510.8
2025-03-08,South,Home & Kitchen,Online,2,95.68,191.36
2025-03-08,West,Electronics,Online,7,280.78,1965.46
2025-09-03,West,Clothing,In-Store,5,50.16,250.8
2025-10-24,North,Sports,Online,1,73.27,73.27
2025-03-23,West,Clothing,In-Store,2,42.66,85.32
2025-12-27,West,Electronics,Online,6,305.5,2566.2
2025-09-11,East,Home & Kitchen,Online,6,83.84,503.04
2025-01-19,East,Home & Kitchen,In-Store,6,84.28,505.68
2025-04-08,West,Beauty,Online,4,30.44,121.76
2025-02-20,South,Electronics,In-Store,1,282.62,282.62
2025-08-16,East,Electronics,Online,6,304.03,1824.18
2025-08-16,North,Clothing,Online,7,41.62,291.34
2025-03-22,South,Clothing,Online,7,43.73,306.11
2025-05-01,South,Sports,Online,1,66.88,66.88
2025-12-29,West,Home & Kitchen,Online,3,96.8,406.56
2025-02-25,North,Clothing,In-Store,7,54.39,380.73
2025-10-10,East,Electronics,Online,3,221.59,664.77
2025-07-21,West,Home & Kitchen,In-Store,5,85.8,429.0
2025-11-27,East,Clothing,Online,4,55.17,308.95
2025-08-24,South,Home & Kitchen,Online,3,84.86,254.58
2025-12-09,West,Sports,Online,3,74.88,314.5
2025-12-24,West,Home & Kitchen,In-Store,6,74.54,626.14
2025-12-04,South,Electronics,Online,2,303.06,848.57
2025-08-28,East,Electronics,In-Store,3,254.7,764.1
2025-10-13,East,Sports,Online,6,67.4,404.4
2025-05-12,North,Electronics,In-Store,6,269.51,1617.06
2025-09-06,South,Clothing,Online,7,54.18,379.26
2025-10-04,East,Electronics,Online,3,268.23,804.69
2025-02-14,East,Clothing,Online,4,47.85,191.4
2025-10-16,West,Beauty,Online,4,25.9,103.6
2025-08-21,North,Electronics,In-Store,6,299.87,1799.22
2025-05-15,West,Home & Kitchen,Online,4,99.95,399.8
2025-07-01,North,Electronics,Online,7,278.64,1950.48
2025-07-31,North,Sports,Online,2,56.33,112.66
2025-05-19,North,Electronics,Online,7,268.25,1877.75
2025-10-17,West,Home & Kitchen,In-Store,3,84.63,253.89
2025-03-19,West,Clothing,Online,2,43.37,86.74
2025-06-25,North,Clothing,Online,4,45.34,181.36
2025-10-31,East,Electronics,In-Store,1,230.52,230.52
2025-11-20,South,Electronics,Online,4,256.88,1438.53
2025-11-25,North,Home & Kitchen,In-Store,7,68.83,674.53
2025-09-16,South,Electronics,In-Store,6,225.35,1352.1
2025-06-05,North,Electronics,In-Store,2,306.62,613.24
2025-10-17,East,Clothing,Online,2,41.48,82.96
2025-03-29,North,Clothing,Online,7,47.08,329.56
2025-06-05,North,Sports,Online,2,62.34,124.68
2025-06-08,South,Sports,Online,5,54.1,270.5
2025-11-04,East,Home & Kitchen,In-Store,3,86.6,363.72
2025-10-23,East,Electronics,In-Store,6,310.21,1861.26
2025-04-14,South,Clothing,Online,4,43.85,175.4
2025-01-09,North,Electronics,Online,3,291.21,873.63
2025-05-26,East,Electronics,Online,5,234.67,1173.35
2025-12-22,West,Clothing,Online,5,52.79,369.53
2025-05-06,South,Electronics,Online,5,268.35,1341.75
2025-07-09,East,Electronics,Online,6,303.45,1820.7
2025-02-16,East,Electronics,In-Store,2,,582.04
2025-09-26,North,Beauty,Online,6,37.41,224.46
2025-07-11,North,Home & Kitchen,Online,2,86.47,172.94
2025-08-18,North,Clothing,Online,2,44.16,88.32
2025-11-03,West,Clothing,In-Store,1,46.92,65.69
2025-08-14,North,Clothing,Online,7,39.81,278.67
2025-10-23,South,Sports,Online,5,63.75,318.75
2025-06-27,South,Electronics,Online,3,306.27,918.81
2025-01-17,West,Home & Kitchen,In-Store,2,97.64,195.28
2025-08-22,West,Clothing,Online,7,42.26,295.82
2025-03-30,North,Beauty,In-Store,1,28.51,28.51
2025-08-24,North,Home & Kitchen,In-Store,7,95.27,666.89
2025-04-24,West,Home & Kitchen,In-Store,2,87.04,174.08
2025-12-23,North,Electronics,Online,4,292.32,1636.99
2025-09-07,East,Clothing,Online,3,47.75,143.25
2025-06-25,East,Clothing,Online,1,48.85,48.85
2025-07-05,West,Electronics,Online,2,224.63,449.26
2025-01-09,West,Beauty,Online,7,28.4,198.8
2025-07-06,South,Electronics,In-Store,4,252.37,1009.48
2025-06-10,East,Home & Kitchen,In-Store,1,81.81,81.81
2025-10-10,North,Sports,Online,3,54.08,162.24
2025-08-15,East,Electronics,Online,3,285.23,855.69
2025-07-16,South,Electronics,Online,3,227.14,681.42
2025-11-23,North,Home & Kitchen,In-Store,5,87.23,610.61
2025-02-10,North,Electronics,Online,2,264.93,529.86
2025-10-02,East,Sports,In-Store,2,72.24,144.48
2025-09-04,West,Home & Kitchen,In-Store,2,96.92,193.84
2025-05-08,East,Clothing,Online,5,49.83,249.15
2025-02-07,East,Clothing,Online,1,54.58,54.58
2025-08-23,West,Electronics,Online,3,259.12,777.36
2025-06-05,East,Electronics,Online,6,227.26,1363.56
2025-09-30,South,Electronics,Online,6,288.94,1733.64
2025-12-13,North,Beauty,Online,1,26.08,36.51
2025-04-22,South,Beauty,Online,4,26.67,106.68
2025-02-19,North,Home & Kitchen,In-Store,2,80.06,160.12
2025-09-15,North,Electronics,In-Store,3,283.49,850.47
2025-04-01,South,Electronics,Online,1,259.85,259.85
2025-03-10,South,Sports,In-Store,5,,367.1
2025-06-08,West,Electronics,Online,7,226.82,1587.74
2025-05-18,South,Electronics,Online,5,218.69,1093.45
2025-06-08,South,Electronics,In-Store,1,219.52,219.52
2025-10-21,North,Home & Kitchen,Online,3,87.83,263.49
2025-04-10,West,Beauty,In-Store,5,28.85,144.25
2025-01-01,North,Home & Kitchen,In-Store,5,70.5,352.5
2025-02-19,East,Electronics,In-Store,7,287.84,2014.88
2025-03-01,North,Sports,In-Store,1,73.01,73.01
2025-10-02,North,Clothing,Online,7,44.75,313.25
2025-10-03,North,Beauty,Online,1,28.17,28.17
2025-11-03,South,Sports,Online,4,72.58,406.45
2025-08-02,South,Home & Kitchen,In-Store,3,74.25,222.75
2025-08-02,East,Clothing,Online,7,40.04,280.28
2025-08-04,North,Electronics,Online,2,281.6,563.2
2025-05-15,East,Sports,Online,1,53.47,53.47
2025-09-16,North,Home & Kitchen,Online,4,70.32,281.28
2025-07-14,West,Electronics,Online,1,252.38,252.38
2025-09-25,West,Electronics,Online,3,272.35,817.05
2025-10-23,South,Electronics,Online,7,272.14,1904.98
2025-07-23,East,Beauty,In-Store,2,28.55,57.1
2025-06-15,North,Electronics,Online,6,270.13,1620.78
2025-06-08,West,Clothing,In-Store,6,43.22,259.32
2025-07-08,East,Electronics,Online,5,263.84,1319.2
