date,region,category,channel,units_sold,unit_price,revenue,month,month_name,quarter,weekday,is_weekend
2025-07-06,South,Clothing,Online,2,54.16,108.32,7,Jul,3,Sunday,True
2025-09-28,North,Home & Kitchen,Online,7,86.43,605.01,9,Sep,3,Sunday,True
2025-07-22,South,Home & Kitchen,Online,5,80.38,401.9,7,Jul,3,Tuesday,False
2025-12-10,West,Electronics,Online,5,297.39,1486.95,12,Dec,4,Wednesday,False
2025-12-18,North,Electronics,In-Store,4,305.11,1220.44,12,Dec,4,Thursday,False
2025-04-27,South,Beauty,Online,3,28.38,85.14,4,Apr,2,Sunday,True
2025-07-02,North,Home & Kitchen,Online,2,91.32,182.64,7,Jul,3,Wednesday,False
2025-07-31,North,Home & Kitchen,Online,6,92.31,553.86,7,Jul,3,Thursday,False
2025-08-11,West,Beauty,In-Store,7,36.07,252.49,8,Aug,3,Monday,False
2025-09-22,North,Electronics,Online,5,299.76,1498.8,9,Sep,3,Monday,False
2025-12-12,West,Clothing,In-Store,6,55.56,333.36,12,Dec,4,Friday,False
2025-12-04,West,Clothing,Online,2,48.21,96.42,12,Dec,4,Thursday,False
2025-03-17,North,Clothing,In-Store,1,53.52,53.52,3,Mar,1,Monday,False
2025-12-21,West,Sports,In-Store,7,59.14,413.98,12,Dec,4,Sunday,True
2025-12-22,West,Electronics,In-Store,1,217.63,217.63,12,Dec,4,Monday,False
2025-09-23,South,Home & Kitchen,Online,5,82.85,414.25,9,Sep,3,Tuesday,False
2025-05-14,West,Clothing,In-Store,6,48.07,288.42,5,May,2,Wednesday,False
2025-03-31,South,Electronics,In-Store,5,250.55,1252.75,3,Mar,1,Monday,False
2025-03-09,North,Clothing,Online,4,46.8,187.2,3,Mar,1,Sunday,True
2025-05-20,South,Clothing,In-Store,6,46.29,277.74,5,May,2,Tuesday,False
2025-10-09,North,Electronics,Online,2,214.71,429.42,10,Oct,4,Thursday,False
2025-03-28,East,Clothing,Online,4,51.54,206.16,3,Mar,1,Friday,False
2025-10-03,East,Beauty,Online,2,35.77,71.54,10,Oct,4,Friday,False
2025-03-19,West,Clothing,In-Store,6,39.48,236.88,3,Mar,1,Wednesday,False
2025-07-11,West,Electronics,Online,3,273.91,821.73,7,Jul,3,Friday,False
2025-02-20,West,Clothing,In-Store,6,41.98,251.88,2,Feb,1,Thursday,False
2025-02-22,East,Electronics,Online,5,230.68,1153.4,2,Feb,1,Saturday,True
2025-07-11,East,Electronics,In-Store,5,224.41,1122.05,7,Jul,3,Friday,False
2025-04-03,South,Electronics,Online,5,296.15,1480.75,4,Apr,2,Thursday,False
2025-11-24,South,Home & Kitchen,Online,6,76.48,458.88,11,Nov,4,Monday,False
2025-09-23,West,Electronics,Online,2,217.78,435.56,9,Sep,3,Tuesday,False
2025-05-02,North,Electronics,Online,3,260.73,782.19,5,May,2,Friday,False
2025-12-25,West,Electronics,In-Store,5,274.22,1371.1,12,Dec,4,Thursday,False
2025-05-12,South,Home & Kitchen,In-Store,1,91.08,91.08,5,May,2,Monday,False
2025-09-19,West,Clothing,Online,1,49.09,49.09,9,Sep,3,Friday,False
2025-11-25,South,Clothing,Online,5,51.35,256.75,11,Nov,4,Tuesday,False
2025-07-31,West,Electronics,Online,4,263.17,1052.68,7,Jul,3,Thursday,False
2025-08-28,South,Home & Kitchen,In-Store,4,79.1,316.4,8,Aug,3,Thursday,False
2025-06-16,West,Beauty,Online,1,34.2,34.2,6,Jun,2,Monday,False
2025-10-21,South,Sports,Online,2,73.09,146.18,10,Oct,4,Tuesday,False
2025-05-25,East,Home & Kitchen,Online,2,89.53,179.06,5,May,2,Sunday,True
2025-09-05,South,Home & Kitchen,Online,1,81.73,81.73,9,Sep,3,Friday,False
2025-08-08,North,Clothing,In-Store,2,41.76,83.52,8,Aug,3,Friday,False
2025-04-20,North,Sports,Online,2,62.19,124.38,4,Apr,2,Sunday,True
2025-10-06,South,Clothing,Online,7,40.37,282.59,10,Oct,4,Monday,False
2025-03-05,East,Clothing,In-Store,2,40.06,80.12,3,Mar,1,Wednesday,False
2025-08-17,South,Home & Kitchen,In-Store,5,86.27,431.35,8,Aug,3,Sunday,True
2025-04-20,South,Clothing,Online,4,42.41,169.64,4,Apr,2,Sunday,True
2025-12-09,West,Beauty,In-Store,2,35.88,71.76,12,Dec,4,Tuesday,False
2025-01-13,West,Clothing,In-Store,2,46.45,92.9,1,Jan,1,Monday,False
2025-10-02,South,Sports,Online,1,53.3,53.3,10,Oct,4,Thursday,False
2025-02-03,North,Electronics,Online,5,228.96,1144.8,2,Feb,1,Monday,False
2025-07-01,North,Clothing,Online,3,40.09,120.27,7,Jul,3,Tuesday,False
2025-09-12,West,Beauty,In-Store,2,30.02,60.04,9,Sep,3,Friday,False
2025-09-15,East,Home & Kitchen,In-Store,4,72.04,288.16,9,Sep,3,Monday,False
2025-09-11,West,Sports,Online,5,66.57,332.85,9,Sep,3,Thursday,False
2025-11-26,West,Home & Kitchen,Online,2,95.04,190.08,11,Nov,4,Wednesday,False
2025-09-05,East,Home & Kitchen,Online,3,77.63,232.89,9,Sep,3,Friday,False
2025-08-28,West,Sports,Online,3,67.7,203.1,8,Aug,3,Thursday,False
2025-05-31,North,Clothing,Online,1,55.97,55.97,5,May,2,Saturday,True
2025-05-31,East,Electronics,In-Store,4,296.36,1185.44,5,May,2,Saturday,True
2025-06-08,North,Clothing,Online,2,52.95,105.9,6,Jun,2,Sunday,True
2025-12-19,West,Clothing,Online,4,45.23,180.92,12,Dec,4,Friday,False
2025-11-08,East,Electronics,In-Store,5,257.03,1285.15,11,Nov,4,Saturday,True
2025-12-31,West,Sports,Online,6,57.61,345.66,12,Dec,4,Wednesday,False
2025-02-02,East,Home & Kitchen,In-Store,3,74.55,223.65,2,Feb,1,Sunday,True
2025-05-23,South,Clothing,Online,6,43.34,260.04,5,May,2,Friday,False
2025-01-04,East,Home & Kitchen,In-Store,1,80.96,80.96,1,Jan,1,Saturday,True
2025-04-08,West,Home & Kitchen,Online,5,73.78,368.9,4,Apr,2,Tuesday,False
2025-03-04,North,Clothing,In-Store,4,47.06,188.24,3,Mar,1,Tuesday,False
2025-09-12,North,Electronics,Online,4,235.54,942.16,9,Sep,3,Friday,False
2025-12-20,South,Clothing,In-Store,1,45.45,45.45,12,Dec,4,Saturday,True
2025-12-13,West,Home & Kitchen,In-Store,7,68.53,479.71,12,Dec,4,Saturday,True
2025-10-21,East,Clothing,In-Store,1,48.79,48.79,10,Oct,4,Tuesday,False
2025-08-03,South,Beauty,Online,6,25.96,155.76,8,Aug,3,Sunday,True
2025-06-17,West,Clothing,Online,1,51.16,51.16,6,Jun,2,Tuesday,False
2025-03-21,North,Sports,In-Store,4,73.53,294.12,3,Mar,1,Friday,False
2025-07-14,South,Home & Kitchen,In-Store,2,83.38,166.76,7,Jul,3,Monday,False
2025-11-01,West,Clothing,Online,7,53.98,377.86,11,Nov,4,Saturday,True
2025-07-05,East,Electronics,Online,7,309.68,2167.76,7,Jul,3,Saturday,True
2025-06-14,North,Electronics,Online,5,277.58,1387.9,6,Jun,2,Saturday,True
2025-02-14,South,Electronics,Online,4,290.5,1162.0,2,Feb,1,Friday,False
2025-12-31,West,Electronics,Online,4,250.09,1000.36,12,Dec,4,Wednesday,False
2025-07-13,North,Electronics,Online,1,230.42,230.42,7,Jul,3,Sunday,True
2025-01-10,South,Clothing,In-Store,5,39.99,199.95,1,Jan,1,Friday,False
2025-04-02,North,Electronics,Online,5,220.42,1102.1,4,Apr,2,Wednesday,False
2025-05-25,North,Electronics,Online,4,273.09,1092.36,5,May,2,Sunday,True
2025-06-15,East,Electronics,In-Store,1,223.69,223.69,6,Jun,2,Sunday,True
2025-04-07,South,Clothing,Online,2,42.77,85.54,4,Apr,2,Monday,False
2025-04-05,South,Beauty,In-Store,3,32.88,98.64,4,Apr,2,Saturday,True
2025-05-07,West,Beauty,Online,4,32.07,128.28,5,May,2,Wednesday,False
2025-01-25,West,Electronics,Online,7,240.76,1685.32,1,Jan,1,Saturday,True
2025-04-03,East,Clothing,In-Store,3,53.02,159.06,4,Apr,2,Thursday,False
2025-08-15,North,Clothing,In-Store,5,47.44,237.2,8,Aug,3,Friday,False
2025-02-24,West,Clothing,Online,5,46.75,233.75,2,Feb,1,Monday,False
2025-07-17,East,Electronics,Online,1,213.12,213.12,7,Jul,3,Thursday,False
2025-11-18,East,Beauty,Online,7,32.82,229.74,11,Nov,4,Tuesday,False
2025-11-11,West,Sports,Online,2,61.8,123.6,11,Nov,4,Tuesday,False
2025-04-10,East,Home & Kitchen,In-Store,5,98.59,492.95,4,Apr,2,Thursday,False
2025-03-22,East,Clothing,Online,6,40.58,243.48,3,Mar,1,Saturday,True
2025-06-07,West,Sports,Online,4,64.05,256.2,6,Jun,2,Saturday,True
2025-01-14,North,Clothing,In-Store,4,40.65,162.6,1,Jan,1,Tuesday,False
2025-10-13,West,Sports,Online,1,59.33,59.33,10,Oct,4,Monday,False
2025-09-09,North,Sports,Online,5,63.33,316.65,9,Sep,3,Tuesday,False
2025-10-10,East,Clothing,In-Store,5,42.29,211.45,10,Oct,4,Friday,False
2025-05-09,South,Electronics,Online,6,230.71,1384.26,5,May,2,Friday,False
2025-12-08,South,Sports,Online,4,71.72,286.88,12,Dec,4,Monday,False
2025-06-16,North,Home & Kitchen,In-Store,6,97.63,585.78,6,Jun,2,Monday,False
2025-06-11,East,Clothing,Online,3,45.35,136.05,6,Jun,2,Wednesday,False
2025-07-20,South,Electronics,Online,2,237.26,474.52,7,Jul,3,Sunday,True
2025-08-08,South,Sports,In-Store,1,72.34,72.34,8,Aug,3,Friday,False
2025-07-13,East,Electronics,Online,4,235.53,942.12,7,Jul,3,Sunday,True
2025-11-07,West,Sports,Online,7,58.58,410.06,11,Nov,4,Friday,False
2025-05-20,South,Clothing,Online,6,52.0,312.0,5,May,2,Tuesday,False
2025-12-25,South,Sports,Online,4,74.6,298.4,12,Dec,4,Thursday,False
2025-07-15,East,Home & Kitchen,In-Store,4,80.19,320.76,7,Jul,3,Tuesday,False
2025-04-29,South,Electronics,Online,2,240.33,480.66,4,Apr,2,Tuesday,False
2025-02-13,East,Electronics,In-Store,2,243.47,486.94,2,Feb,1,Thursday,False
2025-01-03,South,Home & Kitchen,Online,5,74.37,371.85,1,Jan,1,Friday,False
2025-06-25,North,Home & Kitchen,Online,4,70.87,283.48,6,Jun,2,Wednesday,False
2025-03-29,North,Electronics,In-Store,2,213.24,426.48,3,Mar,1,Saturday,True
2025-07-24,East,Electronics,In-Store,3,254.33,762.99,7,Jul,3,Thursday,False
2025-11-20,North,Clothing,In-Store,3,43.05,129.15,11,Nov,4,Thursday,False
2025-04-18,North,Sports,In-Store,6,51.3,307.8,4,Apr,2,Friday,False
2025-09-19,North,Electronics,Online,1,282.66,282.66,9,Sep,3,Friday,False
2025-09-06,North,Clothing,Online,3,53.84,161.52,9,Sep,3,Saturday,True
2025-01-22,East,Electronics,In-Store,4,257.13,1028.52,1,Jan,1,Wednesday,False
2025-08-04,North,Home & Kitchen,In-Store,1,71.34,71.34,8,Aug,3,Monday,False
2025-09-25,North,Beauty,Online,6,32.32,193.92,9,Sep,3,Thursday,False
2025-06-22,East,Clothing,Online,3,51.25,153.75,6,Jun,2,Sunday,True
2025-04-27,West,Clothing,In-Store,3,39.17,117.51,4,Apr,2,Sunday,True
2025-03-16,North,Clothing,Online,1,40.49,40.49,3,Mar,1,Sunday,True
2025-01-20,North,Electronics,Online,4,225.83,903.32,1,Jan,1,Monday,False
2025-05-25,North,Sports,In-Store,3,65.91,197.73,5,May,2,Sunday,True
2025-06-15,South,Sports,Online,7,66.45,465.15,6,Jun,2,Sunday,True
2025-12-15,West,Home & Kitchen,Online,6,93.82,562.92,12,Dec,4,Monday,False
2025-05-13,East,Sports,Online,5,61.44,307.2,5,May,2,Tuesday,False
2025-11-16,South,Electronics,Online,4,292.0,1168.0,11,Nov,4,Sunday,True
2025-08-13,West,Electronics,Online,4,264.92,1059.68,8,Aug,3,Wednesday,False
2025-06-18,West,Electronics,Online,5,225.41,1127.05,6,Jun,2,Wednesday,False
2025-05-28,West,Home & Kitchen,Online,5,69.58,347.9,5,May,2,Wednesday,False
2025-05-08,East,Electronics,Online,6,251.17,1507.02,5,May,2,Thursday,False
2025-08-14,North,Sports,In-Store,7,64.73,453.11,8,Aug,3,Thursday,False
2025-03-05,North,Sports,Online,7,74.94,524.58,3,Mar,1,Wednesday,False
2025-01-03,West,Electronics,In-Store,1,312.32,312.32,1,Jan,1,Friday,False
2025-07-22,East,Electronics,Online,6,310.06,1860.36,7,Jul,3,Tuesday,False
2025-04-01,West,Sports,Online,1,63.34,63.34,4,Apr,2,Tuesday,False
2025-10-18,East,Electronics,In-Store,3,256.41,769.23,10,Oct,4,Saturday,True
2025-07-10,East,Electronics,Online,5,258.43,1292.15,7,Jul,3,Thursday,False
2025-03-10,North,Clothing,Online,5,55.29,276.45,3,Mar,1,Monday,False
2025-04-24,West,Clothing,In-Store,7,55.76,390.32,4,Apr,2,Thursday,False
2025-06-26,East,Clothing,Online,5,51.74,258.7,6,Jun,2,Thursday,False
2025-12-12,South,Clothing,Online,5,40.5,202.5,12,Dec,4,Friday,False
2025-05-03,West,Electronics,Online,4,284.07,1136.28,5,May,2,Saturday,True
2025-01-13,West,Beauty,Online,2,33.55,67.1,1,Jan,1,Monday,False
2025-06-15,South,Electronics,Online,6,306.27,1837.62,6,Jun,2,Sunday,True
2025-09-21,North,Home & Kitchen,Online,5,76.14,380.7,9,Sep,3,Sunday,True
2025-12-07,West,Home & Kitchen,Online,6,82.02,492.12,12,Dec,4,Sunday,True
2025-09-06,North,Clothing,Online,2,51.81,103.62,9,Sep,3,Saturday,True
2025-03-21,West,Electronics,Online,6,307.28,1843.68,3,Mar,1,Friday,False
2025-08-20,North,Electronics,Online,6,232.79,1396.74,8,Aug,3,Wednesday,False
2025-08-13,North,Clothing,Online,5,38.73,193.65,8,Aug,3,Wednesday,False
2025-11-01,East,Sports,In-Store,5,67.21,336.05,11,Nov,4,Saturday,True
2025-05-15,South,Clothing,Online,6,43.75,262.5,5,May,2,Thursday,False
2025-03-14,North,Home & Kitchen,Online,2,73.89,147.78,3,Mar,1,Friday,False
2025-07-01,North,Sports,Online,6,69.65,417.9,7,Jul,3,Tuesday,False
2025-11-10,South,Home & Kitchen,In-Store,6,91.92,551.52,11,Nov,4,Monday,False
2025-04-13,West,Electronics,Online,1,255.7,255.7,4,Apr,2,Sunday,True
2025-04-27,West,Beauty,Online,3,34.05,102.15,4,Apr,2,Sunday,True
2025-11-27,West,Electronics,Online,2,260.86,521.72,11,Nov,4,Thursday,False
2025-01-24,East,Beauty,In-Store,4,36.44,145.76,1,Jan,1,Friday,False
2025-01-16,East,Home & Kitchen,Online,7,89.87,629.09,1,Jan,1,Thursday,False
2025-09-24,North,Sports,Online,3,73.27,219.81,9,Sep,3,Wednesday,False
2025-03-16,South,Beauty,In-Store,2,32.28,64.56,3,Mar,1,Sunday,True
2025-11-11,East,Beauty,Online,2,27.86,55.72,11,Nov,4,Tuesday,False
2025-06-25,East,Electronics,Online,4,267.07,1068.28,6,Jun,2,Wednesday,False
2025-04-27,West,Electronics,Online,4,231.33,925.32,4,Apr,2,Sunday,True
2025-04-22,South,Electronics,Online,1,263.98,263.98,4,Apr,2,Tuesday,False
2025-03-24,North,Electronics,Online,3,285.86,857.58,3,Mar,1,Monday,False
2025-12-23,North,Clothing,Online,4,53.04,212.16,12,Dec,4,Tuesday,False
2025-06-18,South,Clothing,In-Store,4,49.57,198.28,6,Jun,2,Wednesday,False
2025-02-08,North,Electronics,Online,4,269.45,1077.8,2,Feb,1,Saturday,True
2025-03-14,East,Beauty,Online,4,25.58,102.32,3,Mar,1,Friday,False
2025-02-28,North,Beauty,In-Store,7,36.14,252.98,2,Feb,1,Friday,False
2025-01-02,East,Electronics,In-Store,2,250.78,501.56,1,Jan,1,Thursday,False
2025-05-20,North,Clothing,Online,3,48.57,145.71,5,May,2,Tuesday,False
2025-04-16,West,Beauty,Online,5,28.37,141.85,4,Apr,2,Wednesday,False
2025-04-10,South,Electronics,In-Store,5,228.76,1143.8,4,Apr,2,Thursday,False
2025-05-23,South,Home & Kitchen,Online,5,77.59,387.95,5,May,2,Friday,False
2025-08-30,North,Electronics,In-Store,3,277.73,833.19,8,Aug,3,Saturday,True
2025-04-24,South,Electronics,Online,2,303.46,606.92,4,Apr,2,Thursday,False
2025-09-12,West,Sports,In-Store,6,52.84,317.04,9,Sep,3,Friday,False
2025-12-19,West,Electronics,Online,2,292.01,584.02,12,Dec,4,Friday,False
2025-03-10,East,Clothing,Online,1,43.64,43.64,3,Mar,1,Monday,False
2025-01-30,South,Electronics,In-Store,1,238.57,238.57,1,Jan,1,Thursday,False
2025-03-03,East,Home & Kitchen,Online,5,97.0,485.0,3,Mar,1,Monday,False
2025-06-12,East,Electronics,Online,6,218.16,1308.96,6,Jun,2,Thursday,False
2025-03-05,East,Home & Kitchen,In-Store,2,77.79,155.58,3,Mar,1,Wednesday,False
2025-03-10,South,Electronics,Online,3,248.58,745.74,3,Mar,1,Monday,False
2025-06-11,North,Clothing,Online,6,47.88,287.28,6,Jun,2,Wednesday,False
2025-01-03,South,Home & Kitchen,In-Store,6,93.48,560.88,1,Jan,1,Friday,False
2025-07-05,North,Sports,Online,2,56.97,113.94,7,Jul,3,Saturday,True
2025-12-20,South,Electronics,Online,4,214.17,856.68,12,Dec,4,Saturday,True
2025-10-05,North,Electronics,Online,7,263.34,1843.38,10,Oct,4,Sunday,True
2025-01-30,West,Sports,In-Store,3,71.44,214.32,1,Jan,1,Thursday,False
2025-10-08,East,Clothing,In-Store,3,38.41,115.23,10,Oct,4,Wednesday,False
2025-02-09,West,Home & Kitchen,Online,2,68.24,136.48,2,Feb,1,Sunday,True
2025-06-16,West,Home & Kitchen,Online,3,76.61,229.83,6,Jun,2,Monday,False
2025-01-16,East,Clothing,Online,5,46.17,230.85,1,Jan,1,Thursday,False
2025-06-26,South,Home & Kitchen,In-Store,4,89.42,357.68,6,Jun,2,Thursday,False
2025-10-06,North,Clothing,Online,6,54.66,327.96,10,Oct,4,Monday,False
2025-07-24,East,Clothing,Online,1,48.44,48.44,7,Jul,3,Thursday,False
2025-05-14,South,Beauty,Online,2,32.53,65.06,5,May,2,Wednesday,False
2025-03-13,West,Electronics,Online,5,237.53,1187.65,3,Mar,1,Thursday,False
2025-05-30,South,Beauty,Online,3,33.15,99.45,5,May,2,Friday,False
2025-02-20,East,Clothing,Online,1,49.46,49.46,2,Feb,1,Thursday,False
2025-08-21,South,Sports,Online,7,62.24,435.68,8,Aug,3,Thursday,False
2025-09-26,South,Home & Kitchen,Online,6,80.23,481.38,9,Sep,3,Friday,False
2025-04-30,East,Home & Kitchen,Online,1,90.88,90.88,4,Apr,2,Wednesday,False
2025-07-29,East,Clothing,In-Store,3,42.67,128.01,7,Jul,3,Tuesday,False
2025-04-04,West,Sports,In-Store,7,60.9,426.3,4,Apr,2,Friday,False
2025-01-12,North,Clothing,Online,3,47.85,143.55,1,Jan,1,Sunday,True
2025-05-19,East,Sports,In-Store,6,52.0,312.0,5,May,2,Monday,False
2025-12-17,South,Beauty,Online,1,37.09,37.09,12,Dec,4,Wednesday,False
2025-03-05,East,Clothing,Online,6,53.7,322.2,3,Mar,1,Wednesday,False
2025-08-20,South,Beauty,In-Store,1,25.88,25.88,8,Aug,3,Wednesday,False
2025-11-19,South,Clothing,Online,7,40.66,284.62,11,Nov,4,Wednesday,False
2025-11-17,North,Sports,Online,7,69.52,486.64,11,Nov,4,Monday,False
2025-12-22,West,Sports,In-Store,2,73.48,146.96,12,Dec,4,Monday,False
2025-03-17,East,Sports,Online,6,61.995000000000005,371.97,3,Mar,1,Monday,False
2025-03-10,North,Beauty,Online,3,27.3,81.9,3,Mar,1,Monday,False
2025-08-04,East,Home & Kitchen,Online,5,99.45,497.25,8,Aug,3,Monday,False
2025-01-31,East,Electronics,Online,1,213.94,213.94,1,Jan,1,Friday,False
2025-01-02,East,Home & Kitchen,Online,4,85.34,341.36,1,Jan,1,Thursday,False
2025-12-15,West,Clothing,Online,2,40.51,81.02,12,Dec,4,Monday,False
2025-05-01,West,Electronics,Online,3,277.33,831.99,5,May,2,Thursday,False
2025-11-03,North,Sports,Online,1,53.01,53.01,11,Nov,4,Monday,False
2025-10-18,West,Sports,Online,7,57.08,399.56,10,Oct,4,Saturday,True
2025-06-24,South,Sports,In-Store,7,55.96,391.72,6,Jun,2,Tuesday,False
2025-04-14,South,Sports,Online,4,64.11,256.44,4,Apr,2,Monday,False
2025-11-28,North,Sports,In-Store,6,73.02,438.12,11,Nov,4,Friday,False
2025-09-11,West,Electronics,Online,2,214.09,428.18,9,Sep,3,Thursday,False
2025-06-27,North,Beauty,In-Store,7,28.3,198.1,6,Jun,2,Friday,False
2025-11-15,North,Electronics,In-Store,2,225.18,450.36,11,Nov,4,Saturday,True
2025-09-20,West,Home & Kitchen,Online,3,73.15,219.45,9,Sep,3,Saturday,True
2025-01-29,East,Sports,Online,1,70.55,70.55,1,Jan,1,Wednesday,False
2025-10-06,North,Clothing,Online,5,45.35,226.75,10,Oct,4,Monday,False
2025-10-02,North,Clothing,Online,7,44.35,310.45,10,Oct,4,Thursday,False
2025-10-16,East,Home & Kitchen,Online,5,91.23,456.15,10,Oct,4,Thursday,False
2025-01-19,East,Beauty,Online,2,29.51,59.02,1,Jan,1,Sunday,True
2025-07-15,South,Electronics,In-Store,3,290.34,871.02,7,Jul,3,Tuesday,False
2025-09-10,South,Clothing,Online,3,48.04,144.12,9,Sep,3,Wednesday,False
2025-01-12,East,Clothing,In-Store,4,43.26,173.04,1,Jan,1,Sunday,True
2025-10-15,North,Clothing,Online,1,41.96,41.96,10,Oct,4,Wednesday,False
2025-04-02,North,Electronics,Online,6,241.11,1446.66,4,Apr,2,Wednesday,False
2025-02-24,North,Beauty,In-Store,7,26.13,182.91,2,Feb,1,Monday,False
2025-01-26,North,Electronics,In-Store,6,294.59,1767.54,1,Jan,1,Sunday,True
2025-01-31,West,Electronics,Online,1,264.42,264.42,1,Jan,1,Friday,False
2025-09-13,South,Electronics,In-Store,6,285.98,1715.88,9,Sep,3,Saturday,True
2025-07-06,West,Electronics,Online,5,282.74,1413.7,7,Jul,3,Sunday,True
2025-08-15,West,Electronics,In-Store,6,217.7,1306.2,8,Aug,3,Friday,False
2025-02-22,West,Electronics,In-Store,7,299.03,2093.21,2,Feb,1,Saturday,True
2025-04-10,South,Clothing,Online,7,50.26,351.82,4,Apr,2,Thursday,False
2025-06-14,East,Sports,Online,4,51.43,205.72,6,Jun,2,Saturday,True
2025-09-28,West,Clothing,In-Store,7,53.54,374.78,9,Sep,3,Sunday,True
2025-11-27,West,Clothing,Online,5,40.37,201.85,11,Nov,4,Thursday,False
2025-10-01,East,Electronics,Online,2,275.01,550.02,10,Oct,4,Wednesday,False
2025-07-10,West,Clothing,Online,6,47.35,284.1,7,Jul,3,Thursday,False
2025-03-16,East,Electronics,In-Store,7,226.11,1582.77,3,Mar,1,Sunday,True
2025-03-27,North,Electronics,Online,2,285.49,570.98,3,Mar,1,Thursday,False
2025-03-10,West,Electronics,Online,1,311.16,311.16,3,Mar,1,Monday,False
2025-04-11,North,Electronics,Online,3,240.43,721.29,4,Apr,2,Friday,False
2025-12-03,East,Electronics,In-Store,6,268.66,1611.96,12,Dec,4,Wednesday,False
2025-04-10,West,Electronics,Online,7,263.34,1843.38,4,Apr,2,Thursday,False
2025-05-15,South,Beauty,Online,1,25.69,25.69,5,May,2,Thursday,False
2025-11-22,East,Electronics,Online,5,222.59,1112.95,11,Nov,4,Saturday,True
2025-12-24,South,Beauty,Online,6,27.37,164.22,12,Dec,4,Wednesday,False
2025-11-17,South,Sports,Online,4,65.66,262.64,11,Nov,4,Monday,False
2025-07-18,East,Sports,Online,2,53.17,106.34,7,Jul,3,Friday,False
2025-04-03,South,Electronics,Online,2,291.39,582.78,4,Apr,2,Thursday,False
2025-05-16,South,Sports,In-Store,4,59.42,237.68,5,May,2,Friday,False
2025-09-18,North,Sports,Online,7,64.58,452.06,9,Sep,3,Thursday,False
2025-10-09,North,Sports,Online,4,70.42,281.68,10,Oct,4,Thursday,False
2025-12-25,West,Electronics,Online,6,311.09,1866.54,12,Dec,4,Thursday,False
2025-12-30,West,Clothing,Online,5,48.22,241.1,12,Dec,4,Tuesday,False
2025-08-11,East,Clothing,In-Store,4,49.96,199.84,8,Aug,3,Monday,False
2025-11-19,East,Sports,In-Store,6,56.31,337.86,11,Nov,4,Wednesday,False
2025-02-27,North,Sports,Online,5,70.14,350.7,2,Feb,1,Thursday,False
2025-03-19,West,Home & Kitchen,In-Store,7,78.8,551.6,3,Mar,1,Wednesday,False
2025-04-14,South,Clothing,Online,7,54.77,383.39,4,Apr,2,Monday,False
2025-05-03,East,Beauty,In-Store,3,35.72,107.16,5,May,2,Saturday,True
2025-09-16,North,Beauty,In-Store,2,26.11,52.22,9,Sep,3,Tuesday,False
2025-09-19,East,Clothing,In-Store,3,44.55,133.65,9,Sep,3,Friday,False
2025-07-20,East,Electronics,Online,2,263.34,526.68,7,Jul,3,Sunday,True
2025-07-19,North,Home & Kitchen,Online,6,74.24,445.44,7,Jul,3,Saturday,True
2025-04-14,North,Home & Kitchen,In-Store,3,80.29,240.87,4,Apr,2,Monday,False
2025-02-09,West,Sports,Online,1,53.04,53.04,2,Feb,1,Sunday,True
2025-05-17,West,Home & Kitchen,In-Store,7,78.23,547.61,5,May,2,Saturday,True
2025-03-25,South,Sports,Online,7,61.995000000000005,433.96,3,Mar,1,Tuesday,False
2025-10-29,South,Sports,Online,3,66.15,198.45,10,Oct,4,Wednesday,False
2025-10-29,South,Home & Kitchen,Online,4,79.75,319.0,10,Oct,4,Wednesday,False
2025-12-18,East,Sports,Online,7,62.61,438.27,12,Dec,4,Thursday,False
2025-08-09,North,Clothing,Online,5,48.64,243.2,8,Aug,3,Saturday,True
2025-12-07,North,Electronics,Online,1,248.5,248.5,12,Dec,4,Sunday,True
2025-10-03,North,Clothing,Online,1,55.36,55.36,10,Oct,4,Friday,False
